11,Sylvester,,Henge_of_Denravi,7,16,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,8,29,1,12,11,16,7,99
12,Elmer_Fudd,,Sea_of_Sorrows,13,11,16,7,25,2,21,4,8,13,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
12,Vic_Sage,,Underworld,20,5,11,12,11,14,20,5,9,12,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
13,Eric_Cartman,,Sanctum_of_Rall,17,7,13,10,13,12,19,6,12,10,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
14,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,8,2,9,2,8,2,18,2,18,1,19,1,10,4,,,,,,,,,,,,,,,,,,,,,,,90
15,Fred_Flintstone,,Maguuma,15,9,15,8,19,7,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,9,12,89
16,The_Joker,,Blackgate,16,8,22,2,16,9,15,9,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
17,We_Are_Bob,,Yak's_Bend,4,17,19,4,12,13,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,20,3,82
18,Marge_Simpson,,Stormbluff_Isle,,,,,17,8,20,5,25,3,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
19,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,17,5,19,5,14,10,19,4,79
20,Daffy_Duck,,Ruins_of_Surmia,12,12,14,9,5,17,16,8,11,11,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
20,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,21,4,11,5,24,1,,,,,,,,,,,,,78
20,Wonder_Woman,,Underworld,12,12,9,14,4,18,21,4,9,12,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
21,Batgirl,,Ruins_of_Surmia,10,14,11,12,19,7,13,11,11,11,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
22,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,27,1,22,1,2,3,9,7,8,9,,,,,,,,,75
22,Super_Jo,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,19,4,15,7,20,4,6,15,,,75
23,Spider_Man,,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,13,7,18,4,12,6,,,,,72
24,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,14,2,18,2,23,2,16,6,,,,,,,,,,,,,,,,,71
25,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,8,9,12,6,17,7,12,10,70
25,Nightwing,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,21,2,7,8,29,1,,,,,,,,,70
26,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,14,2,10,4,25,1,16,6,,,,,,,,,,,,,,,,,65
27,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,20,2,6,9,20,5,11,11,64
27,Starman,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,7,10,21,1,7,8,11,12,,,64
27,Superman,,Piken_Square,18,6,13,10,21,6,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
28,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,21,4,17,5,13,4,,,,,,,,,,,,,,,63
29,Yogi_Bear,,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,13,7,19,3,10,7,,,,,61
30,Tigger,,Riverside,14,10,17,6,15,10,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
31,Beyond_Justice,,Underworld,,,,,16,9,8,14,14,8,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
32,Nite_Hawk,,Kaineng,11,13,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,20,3,55
33,Batman,,Tarnished_Coast,,,,,23,4,10,13,3,14,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
34,Pink_Panther,,Miller's_Sound,20,5,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
35,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,33,1,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
36,Garfield,,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,24,2,,,,,,,,,47
37,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,13,6,13,7,,,,,,,,,,,,,,,,,46
37,Stitch!,,Ring_of_Fire,12,12,12,11,14,11,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
38,Darth_Maul,,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,26,1,18,2,,,,,,,,,,,,,,,,,,,,,44
39,Janie's_Got_a_Gun,,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,23,2,,,,,,,,,,,,,,,,,40
40,Bart_Simpson,,Yak's_Bend,,,,,,,,,21,5,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
41,Woody_Woodpecker,,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,15,8,37
42,Hoohoo_Heehee,,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,22,3,,,,,,,,,,,,,,,,,33
42,The_Hulk,,Seafarer's_Rest,,,,,15,10,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
43,Piglet,,Whiteside_Ridge,,,,,,,,,13,9,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
44,Cry_of_Frustration,,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6,15,3,,,,,,,,,,,,,,,31
45,Lightning_Bug,,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7,16,2,,,,,,,,,,,,,,,29
45,Maggie_Simpson,,Sorrow's_Furnace,,,,,17,8,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
46,Chip_'n'_Dale,,Vabbi,,,,,,,,,14,8,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
46,Road_Runner,,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,14,6,,,,,,,,,25
