20,Kvothe,,Yak's_Bend,18,6,6,13,16,6,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,8,13,9,79
20,Stitch!,,Ring_of_Fire,12,9,25,3,16,6,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
21,Nite_Hawk,,Kaineng,23,3,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,18,5,78
22,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8,13,8,9,10,16,7,18,5,69
23,Beyond_Justice,,Underworld,,,,,14,8,20,3,21,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
24,Tigger,,Riverside,19,5,21,6,13,9,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
25,Superman,,Piken_Square,16,8,22,5,8,13,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
25,Yogi_Bear,,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,11,10,21,5,17,7,,,,,64
26,The_Joker,,Blackgate,9,12,6,13,14,8,19,4,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
27,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,8,7,17,4,20,1,,,,,,,,,,,,,,,62
28,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,16,1,14,3,16,6,15,5,,,,,,,,,,,,,,,,,61
28,Batman,,Tarnished_Coast,,,,,18,4,18,5,13,7,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
28,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,9,7,18,2,15,1,,,,,,,,,,,,,61
29,Marge_Simpson,,Stormbluff_Isle,,,,,21,2,13,8,15,5,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
30,Nightwing,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,14,2,13,5,14,7,,,,,,,,,53
31,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,20,2,15,5,,,,,,,,,,,,,,,,,47
32,Road_Runner,,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,21,5,,,,,,,,,42
33,Cry_of_Frustration,,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,16,3,,,,,,,,,,,,,,,37
33,Garfield,,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,29,2,,,,,,,,,37
34,Janie's_Got_a_Gun,,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6,19,3,,,,,,,,,,,,,,,,,35
35,Lightning_Bug,,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6,20,1,,,,,,,,,,,,,,,34
36,Bart_Simpson,,Yak's_Bend,,,,,,,,,16,4,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
37,Hoohoo_Heehee,,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,14,6,,,,,,,,,,,,,,,,,31
38,Maggie_Simpson,,Sorrow's_Furnace,,,,,19,3,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
39,Chip_'n'_Dale,,Vabbi,,,,,,,,,14,6,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
39,Pink_Panther,,Miller's_Sound,10,11,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
40,Piglet,,Whiteside_Ridge,,,,,,,,,13,7,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
41,Woody_Woodpecker,,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,16,6,26
42,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,7,8,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
43,Darth_Maul,,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,8,4,13,4,,,,,,,,,,,,,,,,,,,,,21
44,The_Hulk,,Seafarer's_Rest,,,,,7,14,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
