22,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,19,2,18,3,12,6,12,6,,,,,,,,,,,,,,,,,61
23,E'telekeli,,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,24,1,20,1,,,,,,,,,,,,,,,,,60
24,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,11,7,18,3,15,3,,,,,,,,,,,,,59
25,Nightwing,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,16,2,12,5,18,4,,,,,,,,,57
26,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,11,7,18,2,7,6,,,,,,,,,,,,,,,56
27,Beyond_Justice,,Underworld,,,,,14,12,8,15,20,5,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
28,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,11,3,9,5,13,5,20,1,,,,,,,,,,,,,,,,,53
28,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,9,27,1,9,8,4,6,,,53
29,Marge_Simpson,,Stormbluff_Isle,,,,,11,15,18,8,10,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
30,Fred_Flintstone,,Maguuma,10,9,10,13,8,17,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,48
31,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,16,5,9,8,7,3,,,47
31,Stitch!,,Ring_of_Fire,18,4,9,14,11,15,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
32,Superman,,Piken_Square,12,8,7,15,16,10,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
33,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,19,4,7,9,4,6,,,45
34,Piglet,,Whiteside_Ridge,,,,,,,,,23,3,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
34,Yogi_Bear,,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,7,10,13,7,9,8,,,,,42
35,Lightning_Bug,,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,23,2,,,,,,,,,,,,,,,39
36,Bart_Simpson,,Yak's_Bend,,,,,,,,,14,9,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
36,Maggie_Simpson,,Sorrow's_Furnace,,,,,23,5,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
37,Nite_Hawk,,Kaineng,15,6,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,34
37,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,21,4,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
38,Garfield,,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,22,2,,,,,,,,,33
39,The_Hulk,,Seafarer's_Rest,,,,,15,11,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
40,Cry_of_Frustration,,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2,13,4,,,,,,,,,,,,,,,31
41,Pink_Panther,,Miller's_Sound,16,5,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
41,Road_Runner,,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,17,5,,,,,,,,,29
42,Chip_'n'_Dale,,Vabbi,,,,,,,,,11,11,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
42,Darth_Maul,,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,8,4,19,2,,,,,,,,,,,,,,,,,,,,,27
42,Janie's_Got_a_Gun,,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,13,5,,,,,,,,,,,,,,,,,27
43,Hoohoo_Heehee,,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,13,5,,,,,,,,,,,,,,,,,26
44,Woody_Woodpecker,,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,6
45,Homer_Simpson,,Northern_Shiverpeaks,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
