1,biot.4721,&reg;,Gandara,70,1,75,1,10,11,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158
11,Bob_the_Dog,,Yak's_Bend,4,16,17,8,19,4,7,17,23,4,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
12,Batgirl,,Ruins_of_Surmia,17,6,8,14,19,4,14,11,16,10,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
13,Barbara_Gordon,,Ruins_of_Surmia,17,6,11,12,14,8,8,16,18,8,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
14,Fred_Flintstone,,Maguuma,15,8,22,3,19,4,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
15,Batman,,Tarnished_Coast,,,,,17,5,12,13,5,16,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
15,Beyond_Justice,,Underworld,,,,,16,6,15,10,17,9,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
16,Riker,,Yak's_Bend,13,10,22,3,14,8,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
17,Donald_Duck,,Kodash,24,4,3,16,19,4,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
17,Khan,,Yak's_Bend,11,12,15,10,22,2,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
18,Tigger,,Riverside,16,7,23,2,10,11,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
19,Stitch!,,Ring_of_Fire,10,13,16,9,14,8,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
20,Homer,,Yak's_Bend,12,11,11,12,21,3,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
21,Kvothe,,Yak's_Bend,17,6,11,12,10,11,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
22,Legion,,Yak's_Bend,10,13,10,13,16,6,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
23,Pink_Panther,,Miller's_Sound,32,3,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
24,We_Are_Bob,,Yak's_Bend,8,14,22,3,12,10,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
25,Marge_Simpson,,Stormbluff_Isle,,,,,16,6,12,13,8,15,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
26,Bart_Simpson,,Yak's_Bend,,,,,,,,,21,6,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
27,Pepe_Le_Pew,,Vizunah_Square,,,,,,,,,19,7,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
28,Nite_Hawk,,Kaineng,17,6,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
29,Superman,,Piken_Square,6,15,8,14,12,10,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
30,The_Hulk,,Seafarer's_Rest,,,,,16,6,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
31,Chip_'n'_Dale,,Vabbi,,,,,,,,,12,14,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
32,Maggie_Simpson,,Sorrow's_Furnace,,,,,6,14,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
32,Sylvester,,Henge_of_Denravi,13,10,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
33,Piglet,,Whiteside_Ridge,,,,,,,,,14,12,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
34,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,15,2,,,,,,,,,,,,,,,,,,,,,,,15
34,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,15,2,,,,,,,,,,,,,,,,,,,,,,,15
35,Darth_Maul,,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,,,,,,,,,,,,,,,,,,,,,,10
36,Homer_Simpson,,Northern_Shiverpeaks,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
